INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TURN_OVER,TRADED_QTY,TIMESTAMP
NIFTY200 MOMENTUM 30,,,2573.3504,,,,2011-12-29
NIFTY200 MOMENTUM 30,,,2574.1033,,,,2011-12-30
NIFTY200 MOMENTUM 30,,,2552.4302,,,,2012-01-02
NIFTY200 MOMENTUM 30,,,2590.6531,,,,2012-01-03
NIFTY200 MOMENTUM 30,,,2563.9525,,,,2012-01-04
NIFTY200 MOMENTUM 30,,,2573.421,,,,2012-01-05
NIFTY200 MOMENTUM 30,,,2563.1574,,,,2012-01-06
NIFTY200 MOMENTUM 30,,,2562.7475,,,,2012-01-07
NIFTY200 MOMENTUM 30,,,2557.8233,,,,2012-01-09
NIFTY200 MOMENTUM 30,,,2595.8195,,,,2012-01-10
NIFTY200 MOMENTUM 30,,,2600.3911,,,,2012-01-11
NIFTY200 MOMENTUM 30,,,2605.0511,,,,2012-01-12
NIFTY200 MOMENTUM 30,,,2607.1249,,,,2012-01-13
NIFTY200 MOMENTUM 30,,,2604.4557,,,,2012-01-16
NIFTY200 MOMENTUM 30,,,2638.7895,,,,2012-01-17
NIFTY200 MOMENTUM 30,,,2626.1645,,,,2012-01-18
NIFTY200 MOMENTUM 30,,,2640.9875,,,,2012-01-19
NIFTY200 MOMENTUM 30,,,2644.1979,,,,2012-01-20
NIFTY200 MOMENTUM 30,,,2656.8151,,,,2012-01-23
NIFTY200 MOMENTUM 30,,,2684.4125,,,,2012-01-24
NIFTY200 MOMENTUM 30,,,2705.2262,,,,2012-01-25
NIFTY200 MOMENTUM 30,,,2719.1969,,,,2012-01-27
NIFTY200 MOMENTUM 30,,,2690.5659,,,,2012-01-30
NIFTY200 MOMENTUM 30,,,2740.9042,,,,2012-01-31
NIFTY200 MOMENTUM 30,,,2744.7204,,,,2012-02-01
NIFTY200 MOMENTUM 30,,,2769.1678,,,,2012-02-02
NIFTY200 MOMENTUM 30,,,2795.395,,,,2012-02-03
NIFTY200 MOMENTUM 30,,,2813.7359,,,,2012-02-06
NIFTY200 MOMENTUM 30,,,2788.9956,,,,2012-02-07
NIFTY200 MOMENTUM 30,,,2801.5883,,,,2012-02-08
NIFTY200 MOMENTUM 30,,,2827.6032,,,,2012-02-09
NIFTY200 MOMENTUM 30,,,2815.1131,,,,2012-02-10
NIFTY200 MOMENTUM 30,,,2827.8162,,,,2012-02-13
NIFTY200 MOMENTUM 30,,,2830.0272,,,,2012-02-14
NIFTY200 MOMENTUM 30,,,2871.8682,,,,2012-02-15
NIFTY200 MOMENTUM 30,,,2879.418,,,,2012-02-16
NIFTY200 MOMENTUM 30,,,2886.4687,,,,2012-02-17
NIFTY200 MOMENTUM 30,,,2902.799,,,,2012-02-21
NIFTY200 MOMENTUM 30,,,2863.7779,,,,2012-02-22
NIFTY200 MOMENTUM 30,,,2858.6803,,,,2012-02-23
NIFTY200 MOMENTUM 30,,,2851.0501,,,,2012-02-24
NIFTY200 MOMENTUM 30,,,2814.8807,,,,2012-02-27
NIFTY200 MOMENTUM 30,,,2856.3468,,,,2012-02-28
NIFTY200 MOMENTUM 30,,,2855.5532,,,,2012-02-29
NIFTY200 MOMENTUM 30,,,2842.0634,,,,2012-03-01
NIFTY200 MOMENTUM 30,,,2849.4276,,,,2012-03-02
NIFTY200 MOMENTUM 30,,,2845.757,,,,2012-03-03
NIFTY200 MOMENTUM 30,,,2822.4063,,,,2012-03-05
NIFTY200 MOMENTUM 30,,,2819.3228,,,,2012-03-06
NIFTY200 MOMENTUM 30,,,2819.2691,,,,2012-03-07
NIFTY200 MOMENTUM 30,,,2861.9161,,,,2012-03-09
NIFTY200 MOMENTUM 30,,,2872.0336,,,,2012-03-12
NIFTY200 MOMENTUM 30,,,2891.8313,,,,2012-03-13
NIFTY200 MOMENTUM 30,,,2898.4875,,,,2012-03-14
NIFTY200 MOMENTUM 30,,,2873.3102,,,,2012-03-15
NIFTY200 MOMENTUM 30,,,2859.9587,,,,2012-03-16
NIFTY200 MOMENTUM 30,,,2844.4732,,,,2012-03-19
NIFTY200 MOMENTUM 30,,,2864.6237,,,,2012-03-20
NIFTY200 MOMENTUM 30,,,2907.9786,,,,2012-03-21
NIFTY200 MOMENTUM 30,,,2864.7955,,,,2012-03-22
NIFTY200 MOMENTUM 30,,,2899.8684,,,,2012-03-23
NIFTY200 MOMENTUM 30,,,2878.5458,,,,2012-03-26
NIFTY200 MOMENTUM 30,,,2903.6098,,,,2012-03-27
NIFTY200 MOMENTUM 30,,,2888.5586,,,,2012-03-28
NIFTY200 MOMENTUM 30,,,2887.1576,,,,2012-03-29
NIFTY200 MOMENTUM 30,,,2944.4281,,,,2012-03-30
NIFTY200 MOMENTUM 30,,,2966.9726,,,,2012-04-02
NIFTY200 MOMENTUM 30,,,2968.4928,,,,2012-04-03
NIFTY200 MOMENTUM 30,,,2957.7044,,,,2012-04-04
NIFTY200 MOMENTUM 30,,,2928.932,,,,2012-04-09
NIFTY200 MOMENTUM 30,,,2929.836,,,,2012-04-10
NIFTY200 MOMENTUM 30,,,2922.2344,,,,2012-04-11
NIFTY200 MOMENTUM 30,,,2926.8244,,,,2012-04-12
NIFTY200 MOMENTUM 30,,,2932.8858,,,,2012-04-13
NIFTY200 MOMENTUM 30,,,2936.1872,,,,2012-04-16
NIFTY200 MOMENTUM 30,,,2958.0197,,,,2012-04-17
NIFTY200 MOMENTUM 30,,,2968.3432,,,,2012-04-18
NIFTY200 MOMENTUM 30,,,2977.2168,,,,2012-04-19
NIFTY200 MOMENTUM 30,,,2966.8414,,,,2012-04-20
NIFTY200 MOMENTUM 30,,,2929.5797,,,,2012-04-23
NIFTY200 MOMENTUM 30,,,2935.3565,,,,2012-04-24
NIFTY200 MOMENTUM 30,,,2932.8389,,,,2012-04-25
NIFTY200 MOMENTUM 30,,,2924.2776,,,,2012-04-26
NIFTY200 MOMENTUM 30,,,2920.98,,,,2012-04-27
NIFTY200 MOMENTUM 30,,,2926.6751,,,,2012-04-28
NIFTY200 MOMENTUM 30,,,2949.8662,,,,2012-04-30
NIFTY200 MOMENTUM 30,,,2942.7003,,,,2012-05-02
NIFTY200 MOMENTUM 30,,,2929.6267,,,,2012-05-03
NIFTY200 MOMENTUM 30,,,2890.7835,,,,2012-05-04
NIFTY200 MOMENTUM 30,,,2926.8988,,,,2012-05-07
NIFTY200 MOMENTUM 30,,,2880.0277,,,,2012-05-08
NIFTY200 MOMENTUM 30,,,2874.2123,,,,2012-05-09
NIFTY200 MOMENTUM 30,,,2877.4375,,,,2012-05-10
NIFTY200 MOMENTUM 30,,,2857.1467,,,,2012-05-11
NIFTY200 MOMENTUM 30,,,2854.6269,,,,2012-05-14
NIFTY200 MOMENTUM 30,,,2867.1061,,,,2012-05-15
NIFTY200 MOMENTUM 30,,,2839.707,,,,2012-05-16
NIFTY200 MOMENTUM 30,,,2836.3522,,,,2012-05-17
NIFTY200 MOMENTUM 30,,,2828.2056,,,,2012-05-18
NIFTY200 MOMENTUM 30,,,2842.4589,,,,2012-05-21
NIFTY200 MOMENTUM 30,,,2813.7644,,,,2012-05-22
NIFTY200 MOMENTUM 30,,,2797.8791,,,,2012-05-23
NIFTY200 MOMENTUM 30,,,2824.8902,,,,2012-05-24
NIFTY200 MOMENTUM 30,,,2825.6761,,,,2012-05-25
NIFTY200 MOMENTUM 30,,,2867.6218,,,,2012-05-28
NIFTY200 MOMENTUM 30,,,2855.2379,,,,2012-05-29
NIFTY200 MOMENTUM 30,,,2819.9154,,,,2012-05-30
NIFTY200 MOMENTUM 30,,,2827.757,,,,2012-05-31
NIFTY200 MOMENTUM 30,,,2786.4037,,,,2012-06-01
NIFTY200 MOMENTUM 30,,,2756.1296,,,,2012-06-04
NIFTY200 MOMENTUM 30,,,2757.4811,,,,2012-06-05
NIFTY200 MOMENTUM 30,,,2823.4968,,,,2012-06-06
NIFTY200 MOMENTUM 30,,,2833.0869,,,,2012-06-07
NIFTY200 MOMENTUM 30,,,2846.3512,,,,2012-06-08
NIFTY200 MOMENTUM 30,,,2840.9532,,,,2012-06-11
NIFTY200 MOMENTUM 30,,,2863.4278,,,,2012-06-12
NIFTY200 MOMENTUM 30,,,2862.3219,,,,2012-06-13
NIFTY200 MOMENTUM 30,,,2832.6764,,,,2012-06-14
NIFTY200 MOMENTUM 30,,,2876.3912,,,,2012-06-15
NIFTY200 MOMENTUM 30,,,2848.3109,,,,2012-06-18
NIFTY200 MOMENTUM 30,,,2861.4807,,,,2012-06-19
NIFTY200 MOMENTUM 30,,,2878.7181,,,,2012-06-20
NIFTY200 MOMENTUM 30,,,2897.8699,,,,2012-06-21
NIFTY200 MOMENTUM 30,,,2893.8675,,,,2012-06-22
NIFTY200 MOMENTUM 30,,,2875.6194,,,,2012-06-25
NIFTY200 MOMENTUM 30,,,2886.2824,,,,2012-06-26
NIFTY200 MOMENTUM 30,,,2891.3335,,,,2012-06-27
NIFTY200 MOMENTUM 30,,,2905.718,,,,2012-06-28
NIFTY200 MOMENTUM 30,,,2970.0754,,,,2012-06-29
NIFTY200 MOMENTUM 30,,,2979.7428,,,,2012-07-02
NIFTY200 MOMENTUM 30,,,2985.5026,,,,2012-07-03
NIFTY200 MOMENTUM 30,,,2984.0456,,,,2012-07-04
NIFTY200 MOMENTUM 30,,,2992.8859,,,,2012-07-05
NIFTY200 MOMENTUM 30,,,2985.021,,,,2012-07-06
NIFTY200 MOMENTUM 30,,,2960.1022,,,,2012-07-09
NIFTY200 MOMENTUM 30,,,2984.3919,,,,2012-07-10
NIFTY200 MOMENTUM 30,,,2971.6536,,,,2012-07-11
NIFTY200 MOMENTUM 30,,,2954.1066,,,,2012-07-12
NIFTY200 MOMENTUM 30,,,2954.7013,,,,2012-07-13
NIFTY200 MOMENTUM 30,,,2943.9315,,,,2012-07-16
NIFTY200 MOMENTUM 30,,,2936.6153,,,,2012-07-17
NIFTY200 MOMENTUM 30,,,2953.0837,,,,2012-07-18
NIFTY200 MOMENTUM 30,,,2958.1262,,,,2012-07-19
NIFTY200 MOMENTUM 30,,,2958.9255,,,,2012-07-20
NIFTY200 MOMENTUM 30,,,2922.2321,,,,2012-07-23
NIFTY200 MOMENTUM 30,,,2940.1551,,,,2012-07-24
NIFTY200 MOMENTUM 30,,,2934.9985,,,,2012-07-25
NIFTY200 MOMENTUM 30,,,2904.5655,,,,2012-07-26
NIFTY200 MOMENTUM 30,,,2931.9328,,,,2012-07-27
NIFTY200 MOMENTUM 30,,,2976.0353,,,,2012-07-30
NIFTY200 MOMENTUM 30,,,2992.8244,,,,2012-07-31
NIFTY200 MOMENTUM 30,,,3001.1626,,,,2012-08-01
NIFTY200 MOMENTUM 30,,,3007.1674,,,,2012-08-02
NIFTY200 MOMENTUM 30,,,3015.7322,,,,2012-08-03
NIFTY200 MOMENTUM 30,,,3038.168,,,,2012-08-06
NIFTY200 MOMENTUM 30,,,3056.4785,,,,2012-08-07
NIFTY200 MOMENTUM 30,,,3056.7982,,,,2012-08-08
NIFTY200 MOMENTUM 30,,,3067.3833,,,,2012-08-09
NIFTY200 MOMENTUM 30,,,3071.6733,,,,2012-08-10
NIFTY200 MOMENTUM 30,,,3090.1156,,,,2012-08-13
NIFTY200 MOMENTUM 30,,,3097.4869,,,,2012-08-14
NIFTY200 MOMENTUM 30,,,3075.4414,,,,2012-08-16
NIFTY200 MOMENTUM 30,,,3084.9415,,,,2012-08-17
NIFTY200 MOMENTUM 30,,,3103.5981,,,,2012-08-21
NIFTY200 MOMENTUM 30,,,3110.1485,,,,2012-08-22
NIFTY200 MOMENTUM 30,,,3108.942,,,,2012-08-23
NIFTY200 MOMENTUM 30,,,3100.8743,,,,2012-08-24
NIFTY200 MOMENTUM 30,,,3094.6076,,,,2012-08-27
NIFTY200 MOMENTUM 30,,,3088.0794,,,,2012-08-28
NIFTY200 MOMENTUM 30,,,3069.0933,,,,2012-08-29
NIFTY200 MOMENTUM 30,,,3090.6227,,,,2012-08-30
NIFTY200 MOMENTUM 30,,,3069.0762,,,,2012-08-31
NIFTY200 MOMENTUM 30,,,3073.2688,,,,2012-09-03
NIFTY200 MOMENTUM 30,,,3077.8196,,,,2012-09-04
NIFTY200 MOMENTUM 30,,,3068.3326,,,,2012-09-05
NIFTY200 MOMENTUM 30,,,3080.0918,,,,2012-09-06
NIFTY200 MOMENTUM 30,,,3125.3667,,,,2012-09-07
NIFTY200 MOMENTUM 30,,,3133.0893,,,,2012-09-08
NIFTY200 MOMENTUM 30,,,3143.253,,,,2012-09-10
NIFTY200 MOMENTUM 30,,,3156.6644,,,,2012-09-11
NIFTY200 MOMENTUM 30,,,3181.0715,,,,2012-09-12
NIFTY200 MOMENTUM 30,,,3173.3508,,,,2012-09-13
NIFTY200 MOMENTUM 30,,,3206.5298,,,,2012-09-14
NIFTY200 MOMENTUM 30,,,3188.5191,,,,2012-09-17
NIFTY200 MOMENTUM 30,,,3182.7238,,,,2012-09-18
NIFTY200 MOMENTUM 30,,,3188.9541,,,,2012-09-20
NIFTY200 MOMENTUM 30,,,3226.0753,,,,2012-09-21
NIFTY200 MOMENTUM 30,,,3215.3664,,,,2012-09-24
NIFTY200 MOMENTUM 30,,,3228.4533,,,,2012-09-25
NIFTY200 MOMENTUM 30,,,3235.4391,,,,2012-09-26
NIFTY200 MOMENTUM 30,,,3262.0936,,,,2012-09-27
NIFTY200 MOMENTUM 30,,,3310.3522,,,,2012-09-28
NIFTY200 MOMENTUM 30,,,3342.9966,,,,2012-10-01
NIFTY200 MOMENTUM 30,,,3355.9453,,,,2012-10-03
NIFTY200 MOMENTUM 30,,,3355.5119,,,,2012-10-04
NIFTY200 MOMENTUM 30,,,3329.4237,,,,2012-10-05
NIFTY200 MOMENTUM 30,,,3312.6863,,,,2012-10-08
NIFTY200 MOMENTUM 30,,,3345.2351,,,,2012-10-09
NIFTY200 MOMENTUM 30,,,3322.4496,,,,2012-10-10
NIFTY200 MOMENTUM 30,,,3332.6725,,,,2012-10-11
NIFTY200 MOMENTUM 30,,,3352.692,,,,2012-10-12
NIFTY200 MOMENTUM 30,,,3350.4914,,,,2012-10-15
NIFTY200 MOMENTUM 30,,,3333.5537,,,,2012-10-16
NIFTY200 MOMENTUM 30,,,3337.9007,,,,2012-10-17
NIFTY200 MOMENTUM 30,,,3352.688,,,,2012-10-18
NIFTY200 MOMENTUM 30,,,3331.6307,,,,2012-10-19
NIFTY200 MOMENTUM 30,,,3347.7581,,,,2012-10-22
NIFTY200 MOMENTUM 30,,,3329.5422,,,,2012-10-23
NIFTY200 MOMENTUM 30,,,3323.1158,,,,2012-10-25
NIFTY200 MOMENTUM 30,,,3298.9732,,,,2012-10-26
NIFTY200 MOMENTUM 30,,,3282.1194,,,,2012-10-29
NIFTY200 MOMENTUM 30,,,3259.036,,,,2012-10-30
NIFTY200 MOMENTUM 30,,,3284.2647,,,,2012-10-31
NIFTY200 MOMENTUM 30,,,3306.0866,,,,2012-11-01
NIFTY200 MOMENTUM 30,,,3324.6215,,,,2012-11-02
NIFTY200 MOMENTUM 30,,,3338.4011,,,,2012-11-05
NIFTY200 MOMENTUM 30,,,3363.9933,,,,2012-11-06
NIFTY200 MOMENTUM 30,,,3388.268,,,,2012-11-07
NIFTY200 MOMENTUM 30,,,3398.8692,,,,2012-11-08
NIFTY200 MOMENTUM 30,,,3381.4887,,,,2012-11-09
NIFTY200 MOMENTUM 30,,,3425.117,,,,2012-11-12
NIFTY200 MOMENTUM 30,,,3416.7072,,,,2012-11-13
NIFTY200 MOMENTUM 30,,,3396.5372,,,,2012-11-15
NIFTY200 MOMENTUM 30,,,3346.5534,,,,2012-11-16
NIFTY200 MOMENTUM 30,,,3323.3974,,,,2012-11-19
NIFTY200 MOMENTUM 30,,,3318.778,,,,2012-11-20
NIFTY200 MOMENTUM 30,,,3359.5874,,,,2012-11-21
NIFTY200 MOMENTUM 30,,,3367.7117,,,,2012-11-22
NIFTY200 MOMENTUM 30,,,3374.7053,,,,2012-11-23
NIFTY200 MOMENTUM 30,,,3388.6509,,,,2012-11-26
NIFTY200 MOMENTUM 30,,,3439.1941,,,,2012-11-27
NIFTY200 MOMENTUM 30,,,3497.3127,,,,2012-11-29
NIFTY200 MOMENTUM 30,,,3503.3408,,,,2012-11-30
NIFTY200 MOMENTUM 30,,,3508.3736,,,,2012-12-03
NIFTY200 MOMENTUM 30,,,3507.2969,,,,2012-12-04
NIFTY200 MOMENTUM 30,,,3515.6184,,,,2012-12-05
NIFTY200 MOMENTUM 30,,,3515.553,,,,2012-12-06
NIFTY200 MOMENTUM 30,,,3494.6766,,,,2012-12-07
NIFTY200 MOMENTUM 30,,,3503.6129,,,,2012-12-10
NIFTY200 MOMENTUM 30,,,3508.2195,,,,2012-12-11
NIFTY200 MOMENTUM 30,,,3502.663,,,,2012-12-12
NIFTY200 MOMENTUM 30,,,3470.1015,,,,2012-12-13
NIFTY200 MOMENTUM 30,,,3489.1373,,,,2012-12-14
NIFTY200 MOMENTUM 30,,,3476.4876,,,,2012-12-17
NIFTY200 MOMENTUM 30,,,3514.6396,,,,2012-12-18
NIFTY200 MOMENTUM 30,,,3552.4358,,,,2012-12-19
NIFTY200 MOMENTUM 30,,,3555.1351,,,,2012-12-20
NIFTY200 MOMENTUM 30,,,3504.8593,,,,2012-12-21
NIFTY200 MOMENTUM 30,,,3515.0909,,,,2012-12-24
NIFTY200 MOMENTUM 30,,,3526.4716,,,,2012-12-26
NIFTY200 MOMENTUM 30,,,3504.4313,,,,2012-12-27
NIFTY200 MOMENTUM 30,,,3517.8858,,,,2012-12-28
NIFTY200 MOMENTUM 30,,,3530.1537,,,,2012-12-31
NIFTY200 MOMENTUM 30,,,3555.6291,,,,2013-01-01
NIFTY200 MOMENTUM 30,,,3574.7159,,,,2013-01-02
NIFTY200 MOMENTUM 30,,,3568.1004,,,,2013-01-03
NIFTY200 MOMENTUM 30,,,3561.3335,,,,2013-01-04
NIFTY200 MOMENTUM 30,,,3544.1284,,,,2013-01-07
NIFTY200 MOMENTUM 30,,,3549.9631,,,,2013-01-08
NIFTY200 MOMENTUM 30,,,3535.9384,,,,2013-01-09
NIFTY200 MOMENTUM 30,,,3524.5244,,,,2013-01-10
NIFTY200 MOMENTUM 30,,,3483.9904,,,,2013-01-11
NIFTY200 MOMENTUM 30,,,3490.0755,,,,2013-01-14
NIFTY200 MOMENTUM 30,,,3503.0258,,,,2013-01-15
NIFTY200 MOMENTUM 30,,,3468.934,,,,2013-01-16
NIFTY200 MOMENTUM 30,,,3475.2518,,,,2013-01-17
NIFTY200 MOMENTUM 30,,,3466.6127,,,,2013-01-18
NIFTY200 MOMENTUM 30,,,3460.3724,,,,2013-01-21
NIFTY200 MOMENTUM 30,,,3450.437,,,,2013-01-22
NIFTY200 MOMENTUM 30,,,3447.858,,,,2013-01-23
NIFTY200 MOMENTUM 30,,,3416.7051,,,,2013-01-24
NIFTY200 MOMENTUM 30,,,3454.166,,,,2013-01-25
NIFTY200 MOMENTUM 30,,,3461.7813,,,,2013-01-28
NIFTY200 MOMENTUM 30,,,3437.1161,,,,2013-01-29
NIFTY200 MOMENTUM 30,,,3451.4057,,,,2013-01-30
NIFTY200 MOMENTUM 30,,,3458.322,,,,2013-01-31
NIFTY200 MOMENTUM 30,,,3449.0269,,,,2013-02-01
NIFTY200 MOMENTUM 30,,,3446.9869,,,,2013-02-04
NIFTY200 MOMENTUM 30,,,3456.5461,,,,2013-02-05
NIFTY200 MOMENTUM 30,,,3473.8104,,,,2013-02-06
NIFTY200 MOMENTUM 30,,,3463.9444,,,,2013-02-07
NIFTY200 MOMENTUM 30,,,3429.0313,,,,2013-02-08
NIFTY200 MOMENTUM 30,,,3441.6823,,,,2013-02-11
NIFTY200 MOMENTUM 30,,,3459.9856,,,,2013-02-12
NIFTY200 MOMENTUM 30,,,3452.5088,,,,2013-02-13
NIFTY200 MOMENTUM 30,,,3448.3544,,,,2013-02-14
NIFTY200 MOMENTUM 30,,,3451.5577,,,,2013-02-15
NIFTY200 MOMENTUM 30,,,3444.7742,,,,2013-02-18
NIFTY200 MOMENTUM 30,,,3478.9382,,,,2013-02-19
NIFTY200 MOMENTUM 30,,,3481.5195,,,,2013-02-20
NIFTY200 MOMENTUM 30,,,3434.8528,,,,2013-02-21
NIFTY200 MOMENTUM 30,,,3435.4579,,,,2013-02-22
NIFTY200 MOMENTUM 30,,,3437.1379,,,,2013-02-25
NIFTY200 MOMENTUM 30,,,3396.6679,,,,2013-02-26
NIFTY200 MOMENTUM 30,,,3392.0351,,,,2013-02-27
NIFTY200 MOMENTUM 30,,,3350.3731,,,,2013-02-28
NIFTY200 MOMENTUM 30,,,3378.1305,,,,2013-03-01
NIFTY200 MOMENTUM 30,,,3357.3309,,,,2013-03-04
NIFTY200 MOMENTUM 30,,,3415.415,,,,2013-03-05
NIFTY200 MOMENTUM 30,,,3417.8873,,,,2013-03-06
NIFTY200 MOMENTUM 30,,,3434.163,,,,2013-03-07
NIFTY200 MOMENTUM 30,,,3468.3109,,,,2013-03-08
NIFTY200 MOMENTUM 30,,,3469.7155,,,,2013-03-11
NIFTY200 MOMENTUM 30,,,3473.1371,,,,2013-03-12
NIFTY200 MOMENTUM 30,,,3445.2352,,,,2013-03-13
NIFTY200 MOMENTUM 30,,,3475.0246,,,,2013-03-14
NIFTY200 MOMENTUM 30,,,3471.1848,,,,2013-03-15
NIFTY200 MOMENTUM 30,,,3464.4743,,,,2013-03-18
NIFTY200 MOMENTUM 30,,,3419.2959,,,,2013-03-19
NIFTY200 MOMENTUM 30,,,3396.3223,,,,2013-03-20
NIFTY200 MOMENTUM 30,,,3368.2854,,,,2013-03-21
NIFTY200 MOMENTUM 30,,,3367.149,,,,2013-03-22
NIFTY200 MOMENTUM 30,,,3359.54,,,,2013-03-25
NIFTY200 MOMENTUM 30,,,3367.7003,,,,2013-03-26
NIFTY200 MOMENTUM 30,,,3387.3933,,,,2013-03-28
NIFTY200 MOMENTUM 30,,,3399.6118,,,,2013-04-01
NIFTY200 MOMENTUM 30,,,3415.0543,,,,2013-04-02
NIFTY200 MOMENTUM 30,,,3366.1289,,,,2013-04-03
NIFTY200 MOMENTUM 30,,,3299.2919,,,,2013-04-04
NIFTY200 MOMENTUM 30,,,3283.1185,,,,2013-04-05
NIFTY200 MOMENTUM 30,,,3273.7875,,,,2013-04-08
NIFTY200 MOMENTUM 30,,,3263.732,,,,2013-04-09
NIFTY200 MOMENTUM 30,,,3302.849,,,,2013-04-10
NIFTY200 MOMENTUM 30,,,3340.7796,,,,2013-04-11
NIFTY200 MOMENTUM 30,,,3354.8685,,,,2013-04-12
NIFTY200 MOMENTUM 30,,,3359.6987,,,,2013-04-15
NIFTY200 MOMENTUM 30,,,3421.0511,,,,2013-04-16
NIFTY200 MOMENTUM 30,,,3449.2586,,,,2013-04-17
NIFTY200 MOMENTUM 30,,,3498.5595,,,,2013-04-18
NIFTY200 MOMENTUM 30,,,3519.323,,,,2013-04-22
NIFTY200 MOMENTUM 30,,,3522.4157,,,,2013-04-23
NIFTY200 MOMENTUM 30,,,3567.3658,,,,2013-04-25
NIFTY200 MOMENTUM 30,,,3552.9052,,,,2013-04-26
NIFTY200 MOMENTUM 30,,,3579.6905,,,,2013-04-29
NIFTY200 MOMENTUM 30,,,3616.1085,,,,2013-04-30
NIFTY200 MOMENTUM 30,,,3658.812,,,,2013-05-02
NIFTY200 MOMENTUM 30,,,3636.4448,,,,2013-05-03
NIFTY200 MOMENTUM 30,,,3652.2078,,,,2013-05-06
NIFTY200 MOMENTUM 30,,,3699.5464,,,,2013-05-07
NIFTY200 MOMENTUM 30,,,3708.9439,,,,2013-05-08
NIFTY200 MOMENTUM 30,,,3685.5528,,,,2013-05-09
NIFTY200 MOMENTUM 30,,,3717.277,,,,2013-05-10
NIFTY200 MOMENTUM 30,,,3734.7204,,,,2013-05-11
NIFTY200 MOMENTUM 30,,,3670.383,,,,2013-05-13
NIFTY200 MOMENTUM 30,,,3681.2345,,,,2013-05-14
NIFTY200 MOMENTUM 30,,,3764.1757,,,,2013-05-15
NIFTY200 MOMENTUM 30,,,3773.6458,,,,2013-05-16
NIFTY200 MOMENTUM 30,,,3775.0527,,,,2013-05-17
NIFTY200 MOMENTUM 30,,,3752.9454,,,,2013-05-20
NIFTY200 MOMENTUM 30,,,3717.1609,,,,2013-05-21
NIFTY200 MOMENTUM 30,,,3727.7281,,,,2013-05-22
NIFTY200 MOMENTUM 30,,,3680.4484,,,,2013-05-23
NIFTY200 MOMENTUM 30,,,3694.591,,,,2013-05-24
NIFTY200 MOMENTUM 30,,,3748.9084,,,,2013-05-27
NIFTY200 MOMENTUM 30,,,3741.5816,,,,2013-05-28
NIFTY200 MOMENTUM 30,,,3748.2618,,,,2013-05-29
NIFTY200 MOMENTUM 30,,,3778.2364,,,,2013-05-30
NIFTY200 MOMENTUM 30,,,3700.2817,,,,2013-05-31
NIFTY200 MOMENTUM 30,,,3684.6242,,,,2013-06-03
NIFTY200 MOMENTUM 30,,,3686.5557,,,,2013-06-04
NIFTY200 MOMENTUM 30,,,3686.7006,,,,2013-06-05
NIFTY200 MOMENTUM 30,,,3691.109,,,,2013-06-06
NIFTY200 MOMENTUM 30,,,3659.3175,,,,2013-06-07
NIFTY200 MOMENTUM 30,,,3644.1712,,,,2013-06-10
NIFTY200 MOMENTUM 30,,,3592.1628,,,,2013-06-11
NIFTY200 MOMENTUM 30,,,3573.3793,,,,2013-06-12
NIFTY200 MOMENTUM 30,,,3517.3772,,,,2013-06-13
NIFTY200 MOMENTUM 30,,,3577.4908,,,,2013-06-14
NIFTY200 MOMENTUM 30,,,3627.0187,,,,2013-06-17
NIFTY200 MOMENTUM 30,,,3618.6234,,,,2013-06-18
NIFTY200 MOMENTUM 30,,,3629.8655,,,,2013-06-19
NIFTY200 MOMENTUM 30,,,3541.6393,,,,2013-06-20
NIFTY200 MOMENTUM 30,,,3538.324,,,,2013-06-21
NIFTY200 MOMENTUM 30,,,3467.7672,,,,2013-06-24
NIFTY200 MOMENTUM 30,,,3487.0181,,,,2013-06-25
NIFTY200 MOMENTUM 30,,,3466.2366,,,,2013-06-26
NIFTY200 MOMENTUM 30,,,3526.009,,,,2013-06-27
NIFTY200 MOMENTUM 30,,,3596.7469,,,,2013-06-28
NIFTY200 MOMENTUM 30,,,3655.2773,,,,2013-07-01
NIFTY200 MOMENTUM 30,,,3627.7469,,,,2013-07-02
NIFTY200 MOMENTUM 30,,,3607.0567,,,,2013-07-03
NIFTY200 MOMENTUM 30,,,3648.9023,,,,2013-07-04
NIFTY200 MOMENTUM 30,,,3655.4036,,,,2013-07-05
NIFTY200 MOMENTUM 30,,,3652.2569,,,,2013-07-08
NIFTY200 MOMENTUM 30,,,3705.145,,,,2013-07-09
NIFTY200 MOMENTUM 30,,,3693.29,,,,2013-07-10
NIFTY200 MOMENTUM 30,,,3743.4352,,,,2013-07-11
NIFTY200 MOMENTUM 30,,,3766.6776,,,,2013-07-12
NIFTY200 MOMENTUM 30,,,3800.0548,,,,2013-07-15
NIFTY200 MOMENTUM 30,,,3743.2677,,,,2013-07-16
NIFTY200 MOMENTUM 30,,,3720.5299,,,,2013-07-17
NIFTY200 MOMENTUM 30,,,3761.592,,,,2013-07-18
NIFTY200 MOMENTUM 30,,,3746.6106,,,,2013-07-19
NIFTY200 MOMENTUM 30,,,3769.4576,,,,2013-07-22
NIFTY200 MOMENTUM 30,,,3790.7135,,,,2013-07-23
NIFTY200 MOMENTUM 30,,,3731.421,,,,2013-07-24
NIFTY200 MOMENTUM 30,,,3716.0083,,,,2013-07-25
NIFTY200 MOMENTUM 30,,,3704.0171,,,,2013-07-26
